rowname	logFC	AveExpr	t	P.Value	adj.P.Val	B
MRPS18A	-0.0937244824200407	3.07688277163994	-1.57349828756198	0.211688235859106	0.447087330228703	-6.085672924092
PHKG2	0.138557624697839	4.49332663225913	1.57311087898903	0.211773884319355	0.447221317368202	-6.08611646932578
GRPEL2	-0.128485040459859	3.53134303968329	-1.57284742400729	0.211832150952068	0.447297457887465	-6.08641809351508
MED11	-0.255581325064325	2.18301016323797	-1.57270741442414	0.211863123177763	0.447315954555859	-6.08657838555819
RAP1GDS1	-0.0835396772572627	5.95302048126741	-1.57248582267908	0.211912152837943	0.447330259527001	-6.08683207523647
SMG9	0.141329641074332	4.44132321281706	1.5724760070226	0.211914324952209	0.447330259527001	-6.08684331262457
GSPT1	-0.0746331561281055	6.22499888051885	-1.57191483388411	0.212038548331756	0.447545570307609	-6.08748575623729
C9orf116	-0.847520562151691	0.807571597677204	-1.57179396502831	0.212065314847856	0.447555157242309	-6.08762412661116
C11orf24	-0.105030177958414	3.33322462825046	-1.57167404526959	0.212091874876794	0.447564306430775	-6.08776140940579
SLC29A2	0.202037606701671	2.60711073288356	1.57133920235439	0.212166055916077	0.447673934832142	-6.08814472824721
SPATA20	-0.14572383237788	4.7390707714294	-1.57120479676903	0.212195840171131	0.447689872117993	-6.08829858970616
GCNT1	0.222725375939037	2.63597288639668	1.57105908637857	0.212228134790085	0.447711101864941	-6.08846539089902
PCDHGA5	1.11076465733533	3.3691346253987	1.57076483905117	0.212293367054481	0.447800714412484	-6.0888022242023
KLHL23	0.131332844683921	4.36682230795955	1.57066688786363	0.212315086960493	0.447800714412484	-6.08891435030557
ZNF81	-0.0709193190875563	4.10566550051589	-1.57024145798154	0.212409451195192	0.447952825234975	-6.08940133767397
SOCS2-AS1	-0.357041861671661	0.128657698657789	-1.56911098563935	0.212660425572926	0.448435146616502	-6.09069531839788
PHF20L1	-0.101264822686264	6.07540676732049	-1.56875209233867	0.212740171417511	0.44855633671928	-6.09110610116714
FBXL8	-0.608773806252951	0.256428195645108	-1.56804382155872	0.212897645651354	0.448803821860973	-6.09191674684192
AC023480.1	0.246807729871894	1.1563280651681	1.56802370182156	0.212902120877837	0.448803821860973	-6.09193977417804
ALDH1A1	-0.204505867374564	4.6506654735175	-1.56767041674668	0.212980718894968	0.448903826248749	-6.0923441092095
SLC39A4	0.0745238918555535	2.46475107815718	1.5675353587599	0.213010774740676	0.448903826248749	-6.09249868069793
ST6GALNAC3	0.209958166786768	2.79452612922598	1.56750992733609	0.213016434781659	0.448903826248749	-6.09252778636128
KCNA2	0.119634890577291	8.01580612712246	1.56727071492738	0.21306968224547	0.448969055253665	-6.09280155692456
MMADHC	-0.283398917869568	3.41773167588124	-1.56713538935542	0.213099811539357	0.448978924205229	-6.09295643058418
C7orf26	0.171512993108656	3.41640111000243	1.56704941296374	0.213118956027301	0.448978924205229	-6.09305482574408
FUCA1	-0.52541983557629	2.55392505117018	-1.5668417070041	0.213165214053223	0.449029401736801	-6.09329253126623
SYT9	-0.342927023350273	3.40642975487959	-1.56662220766563	0.213214110624725	0.449065004726994	-6.09354372997359
IQCH-AS1	0.195272783738833	1.9695563330202	1.56645421471178	0.213251541791171	0.449065004726994	-6.09373598145036
RPP40	-0.817137523796174	0.904877293581015	-1.56636880194233	0.213270575726895	0.449065004726994	-6.09383372717659
LRPPRC	0.158363655152074	6.65891630451307	1.56636549278215	0.213271313199373	0.449065004726994	-6.09383751414331
MRPL40	-0.496434360064771	3.43882908115405	-1.56612975308423	0.213323856899561	0.44912868063182	-6.09410728993624
TM9SF4	-0.0819989564867019	5.2992338971885	-1.56567793445979	0.213424602096906	0.449293815286169	-6.09462433032314
RUFY3	0.0753295286015154	7.54588136851692	1.56557539586746	0.213447473166637	0.449294994734998	-6.09474166859306
NFS1	-0.231978185918379	4.13271224234951	-1.5652863349995	0.21351196230206	0.449344734569664	-6.0950724460951
CHN2	-0.191882451147548	4.91171129784757	-1.56526945121241	0.213515729719789	0.449344734569664	-6.09509176631632
GTF2H2C	0.190971858588722	3.23702689181912	1.56463569376229	0.213657198309594	0.449595471218245	-6.09581696308209
KRT17P2	-0.256100737596281	0.531567084231487	-1.56441492605693	0.2137065028131	0.44961021666646	-6.09606957619617
P4HB	0.310956516404789	5.90156415415177	1.56440437922765	0.213708858572418	0.44961021666646	-6.09608164429598
RIT1	-0.23263871039055	3.15977937601548	-1.56401306739733	0.213796282974012	0.449747158313032	-6.09652939274402
NCK2	0.0891994495937443	5.16335766684276	1.56373220592144	0.213859055596363	0.449832218675534	-6.09685075395722
EFL1	-0.162254957568338	3.45889919290769	-1.56339838360953	0.213933691442658	0.44988805636965	-6.09723270494598
MRPL47	-0.318576624907174	3.114145581351	-1.56337523902747	0.213938867163853	0.44988805636965	-6.09725918606803
PBX1	0.0817549069786807	6.74361415595422	1.56327667560552	0.213960910016433	0.44988805636965	-6.09737195800129
CEPT1	0.248532285129197	3.6560074846831	1.56321384451916	0.213974962951063	0.44988805636965	-6.09744384617485
MRPS21	0.0989625866164037	4.98448491376807	1.5625919043275	0.214114122381598	0.450099363844098	-6.09815542239214
HHEX	-0.363591513147751	0.0719557254049896	-1.56256490330873	0.214120166134992	0.450099363844098	-6.09818631420423
AP005901.6	0.412762497844649	-0.46951282826407	1.56242708660995	0.214151017168491	0.450104851242267	-6.09834398913257
AC016042.1	0.327992213975591	3.37839073700528	1.56231065631718	0.214177084558926	0.450104851242267	-6.09847719490084
HSPB6	0.289109553530394	3.57766075503417	1.5622537359246	0.21418982964816	0.450104851242267	-6.09854231609642
C1orf159	-0.192075975381201	2.91793870488735	-1.56176819773927	0.214298580904119	0.450265879274567	-6.09909779789817
AL033543.1	0.228217412367036	1.38129468626195	1.56163824574447	0.214327697997501	0.450265879274567	-6.09924646684535
TERF2IP	0.105484179284364	7.86016133556865	1.56161219908123	0.214333534547919	0.450265879274567	-6.09927626484381
RRP36	-0.0969863735860876	4.37384174918037	-1.56151019125953	0.214356394204298	0.45026693089456	-6.0993929636918
ST8SIA4	-0.635878845151106	2.5922754020602	-1.56140278658014	0.214380466188232	0.450270528587674	-6.09951583576451
ZNF521	0.0780828015793507	3.94578717820783	1.56096062269605	0.21447959721781	0.450397191420637	-6.10002166632489
AC104109.4	-1.51709109579282	2.71815002903382	-1.56093428627444	0.214485503313334	0.450397191420637	-6.10005179441339
NKAPP1	0.29396566112326	0.992678195897184	1.56066908818616	0.214544985526211	0.450444502104267	-6.10035517015257
LINC01618	-1.0341592681455	1.33493446791199	-1.56054233063151	0.21457342285227	0.450444502104267	-6.10050017364149
UGGT2	0.0968223998805025	4.98560330814693	1.56053469056896	0.214575136989087	0.450444502104267	-6.10050891340141
WDR45B	-0.0942242426613511	5.1405859735134	-1.560280423163	0.214632193454651	0.450517314132767	-6.10079977699088
TCEAL1	0.115634378698553	4.85953267885983	1.56012526808283	0.21466701778089	0.450543450137734	-6.1009772607141
GPRC5C	0.0900661542839163	1.71894153103766	1.55972252433572	0.214757442104776	0.450659811285724	-6.10143795514301
AL021395.1	-0.150484842355921	2.52023028023214	-1.55967730560595	0.214767597270582	0.450659811285724	-6.10148967958065
CD55	0.0992217348022431	2.97237462647405	1.55957936160108	0.214789595228939	0.450659811285724	-6.10160171442685
RWDD2A	0.191519912349134	3.20280844420167	1.55947525027333	0.214812981076264	0.45066192446232	-6.10172080303139
GLRA2	-0.261876392662766	1.84397866780142	-1.55934460549525	0.214842330932467	0.450676547949794	-6.10187024092539
GTF2I	-0.0827457613734994	7.32509236234752	-1.55907817436144	0.214902199428363	0.450755180927859	-6.10217499369752
FARP2	0.301005514805276	5.03556233963121	1.55886065861663	0.21495109001844	0.45078523855378	-6.10242379123576
DLEU7	-0.463802473978678	2.46260901050756	-1.5588152439775	0.214961299326246	0.45078523855378	-6.10247573665679
LINC02613	-0.364840132657967	0.900870661648171	-1.55805338453027	0.215132646710382	0.451097588447905	-6.10334712956726
TCEAL5	0.187154814825282	6.25120371834994	1.55791894921919	0.215162897758824	0.451114048419282	-6.10350088798662
CMTM4	-0.103903282036982	6.57042663935236	-1.55755841165822	0.215244050192819	0.451206778012823	-6.10391324038608
NSRP1	0.13237799834417	5.2341488684862	1.55743712619758	0.215271357597998	0.451206778012823	-6.10405195410086
CHRNA2	-0.399228603803023	2.73067830160669	-1.55742386676377	0.215274343189353	0.451206778012823	-6.10406711879255
SLCO5A1	-0.387387109060894	1.19672630089253	-1.55728014602004	0.215306707335445	0.451227648279862	-6.10423148996897
SMDT1	-0.0813826170786016	3.62286659326004	-1.55704313386338	0.215360091280258	0.451267958616864	-6.10450255344769
HIST3H2BB	-0.557262977734246	1.61406323899023	-1.55699577824455	0.215370759274341	0.451267958616864	-6.10455671206264
AC004490.1	-0.172741092560926	-0.366198302351386	-1.55678964147515	0.215417203336146	0.451318314688235	-6.10479245984406
RNF114	-0.0725923841642553	4.24962397708222	-1.55652292717743	0.215477312326594	0.451397286552892	-6.10509748186426
MTMR4	0.0960540405944883	6.07928940734852	1.55635314977739	0.215515584428493	0.451430501271167	-6.10529164110696
RBPJ	0.145366471060542	5.4906328891882	1.55603392109676	0.215587566905701	0.451534313296621	-6.10565670810118
KLHL20	0.197305551874995	3.43351453995825	1.55589524107348	0.215618845948088	0.45153451277829	-6.1058152987289
LIN52	0.0883437933795732	3.30380927874249	1.55583468348937	0.215632506176821	0.45153451277829	-6.10588455021226
SS18L1	0.193016978811747	4.74882345214141	1.55554204247017	0.21569853188542	0.451535224704177	-6.10621919979393
ERC1	0.0701949119481835	6.77905200615869	1.55554015656659	0.215698957455513	0.451535224704177	-6.10622135639601
IGDCC3	0.165404731098056	2.13150495516047	1.5555067063712	0.215706505928775	0.451535224704177	-6.10625960791159
WNT8B	-0.295740452293469	-0.469163854727888	-1.55543568250452	0.215722534356882	0.451535224704177	-6.10634082598531
BCCIP	-0.168855661589879	4.47880541770797	-1.55507976534924	0.215802876320975	0.451656445993743	-6.1067478224945
HNRNPA1L2	0.206728540002704	2.75668370481698	1.55474042391363	0.215879507321049	0.451769876174924	-6.10713585479092
KIAA1549L	-0.0813692878397543	8.24714603301634	-1.55436802847889	0.215963637177553	0.451898973969407	-6.10756167303724
MFSD14C	0.125675277850199	4.89885626442533	1.5537909587735	0.216094077478352	0.452050637720607	-6.10822150507147
SH3BGRL3	-0.249495867692396	4.18415672431189	-1.55376639520977	0.216099631729413	0.452050637720607	-6.10824959089092
HSPA12A	0.139975080152084	7.64508368348639	1.55374946256132	0.216103460588752	0.452050637720607	-6.1082689515424
TASOR	0.0990623933912129	5.85111614949695	1.55326297428873	0.216213498650671	0.452233842524638	-6.1088251881518
ANKRD11	0.0739041420228714	8.00740832711011	1.55316250638157	0.216236231027647	0.452234418987929	-6.10894005781499
PRRT4	-0.450645402606226	1.29585128504775	-1.55304049508557	0.216263841461439	0.452245196194233	-6.10907955792155
AC066612.1	-0.397183067539761	-0.216056594875381	-1.55279217563286	0.216320046680051	0.452315761607606	-6.10936346709246
LPIN2	0.076318919017849	6.03782650548583	1.55244065017822	0.216399639307317	0.452435209340817	-6.1097653652508
RN7SL767P	-0.43449377478724	2.88691115735401	-1.55211600104364	0.216473175235137	0.452541970609902	-6.11013652666696
BHLHB9	-0.204053038012905	4.58721381510185	-1.55192544750747	0.216516350131571	0.452585245894703	-6.11035437660761
EBAG9	0.242573911545945	3.41881133188371	1.55141350620541	0.216632390823973	0.45264205247467	-6.11093963746425
CBWD2	-0.0697234207635677	4.22205932805621	-1.55139833649879	0.216635830355224	0.45264205247467	-6.11095697942234
KTN1	0.266298190375847	7.07990078401794	1.55138545561664	0.216638750972881	0.45264205247467	-6.11097170478883
ADSSL1	0.217330748265476	2.04471773922102	1.5513110658636	0.216655618991084	0.45264205247467	-6.11105674654824
ZNF395	0.0957672877206823	4.18166801348713	1.55122542989671	0.216675038900734	0.45264205247467	-6.11115464431463
RNU5B-1	-0.511047458041243	4.76210751921129	-1.55121066040981	0.216678388412743	0.45264205247467	-6.11117152851082
BASP1-AS1	0.248144982272652	4.90024160356516	1.55106969021886	0.216710361340166	0.452661887425399	-6.11133268203
AC007318.1	-0.22788045374442	2.97820299986926	-1.55078889496123	0.216774062956482	0.452747985876129	-6.11165367503058
AL589745.1	0.888224714805338	0.60253011177011	1.55054100463293	0.216830316850841	0.452818512987891	-6.11193704704079
AC104129.1	-0.417830513374189	0.428313247740283	-1.55022333541986	0.216902429208186	0.452922140128003	-6.11230017815851
SPRTN	-0.197126464434273	3.15665337998738	-1.55000019411211	0.216953099090463	0.452927227935036	-6.11255524832458
COX18	0.23953899844681	3.19387818023564	1.54994034394542	0.216966691802359	0.452927227935036	-6.11262366162213
RPS3AP6	-0.19715491909322	2.18542088522254	-1.54983244451181	0.216991199465198	0.452927227935036	-6.11274699812685
TAF1C	0.069560140672456	4.38867677276359	1.54981645968945	0.216994830425923	0.452927227935036	-6.11276526979925
TTC37	0.0697681756541151	6.04380085632521	1.54953491969581	0.217058793348392	0.453013781785669	-6.11308708444768
HSP90AB2P	-0.757028063522527	1.01674362112749	-1.5493361058837	0.217103974258259	0.453061122654177	-6.1133143347919
MYLK	-0.0731587047450661	5.87279323781993	-1.54909573137804	0.217158613761059	0.453128190231085	-6.11358908582662
FAM163B	0.0729401077518554	5.00030596172961	1.54891987465947	0.217198597321676	0.453164665651047	-6.11379008912953
FAM222A	-0.302493574325988	4.10765939301989	-1.54880520416183	0.217224673677896	0.453172120431521	-6.11392115549051
AC016144.1	0.413886692434128	0.961438649695661	1.54846948684634	0.217301036446169	0.453284469852181	-6.11430486805001
AC023830.3	0.194452391913746	0.777741577384304	1.54805241981065	0.217395944304387	0.453424259999368	-6.11478154698738
AC006160.1	0.707807280610207	0.531138965994893	1.54796329338603	0.217416231847707	0.453424259999368	-6.11488341043722
FAHD1	0.264689638115763	3.58980172201187	1.54787822194676	0.21743559831234	0.453424259999368	-6.11498063877257
TRAPPC12	-0.157106339186684	5.73635769272566	-1.54776896072824	0.217460474351726	0.453429181248195	-6.1151055127529
AC114956.3	0.210425020177854	-0.209177195293333	1.54719790406479	0.217590540609566	0.45365341202976	-6.11575815330983
GBP4	0.24971936317397	2.47016532465421	1.54706141990698	0.217621639487866	0.453671281160107	-6.11591413211053
PGBD4	0.216880443009998	2.99184827580467	1.54694185074195	0.21764888818534	0.453681121030575	-6.11605077856011
PSMA5	-0.132578675741067	4.35247882956398	-1.54680764090595	0.217679477827519	0.453697922220097	-6.11620415524899
MAP1LC3A	-0.151493338501166	5.69591046507407	-1.54664406401416	0.217716767323589	0.453706948524787	-6.11639109088419
NECAB2	-0.150321109878745	4.87456160556106	-1.54659098743526	0.217728868335661	0.453706948524787	-6.11645174629184
CROT	0.22586433171774	2.44112026721198	1.54576884217125	0.217916405063652	0.453972777415967	-6.11739125502308
AC008269.2	0.560389532947922	0.113908985373273	1.54570383480565	0.217931241250435	0.453972777415967	-6.11746553987494
ACOX2	-0.683139402608961	0.796612418396534	-1.54558316061296	0.217958784842932	0.453972777415967	-6.11760343504094
IFT52	-0.358450680691514	3.0064747169186	-1.54554622935357	0.21796721507891	0.453972777415967	-6.11764563637338
AC092969.1	-0.144894108157727	1.24746388975078	-1.54553774388852	0.217969152092312	0.453972777415967	-6.11765533269354
MCM9	-0.12918202964787	3.13982628940914	-1.54489023787659	0.218117016930522	0.454233762869376	-6.11839521780088
PEMT	-0.190701622121128	2.25195748778946	-1.54457902266847	0.218188125470974	0.454334864102416	-6.11875082083001
GNG3	0.0819450140770801	6.18371620267204	1.54397159928112	0.218326987109294	0.454525870656178	-6.1194448551116
METTL7A	-0.37714336387088	5.36507652092941	-1.54396254643163	0.218329057395016	0.454525870656178	-6.11945519853913
AC022469.1	0.446069748821972	0.535667405978004	1.5438816195268	0.218347565434893	0.454525870656178	-6.11954766209897
ACAD10	0.114356269661738	3.49199179248064	1.54341236854043	0.218454917480734	0.454699428535111	-6.12008379654777
AC021037.1	-0.34488316266441	0.52541658221538	-1.54331981349765	0.218476098446009	0.454699428535111	-6.12018954140104
PCF11	0.108344054635774	5.67696773899063	1.54321974925415	0.218499000411811	0.45470010026796	-6.12030386472784
ZP3	-0.720939173870959	0.805450673994017	-1.54310866438636	0.21852442778902	0.454706026742642	-6.12043077807932
PWWP3B	0.166247973370925	3.40976572127257	1.54289051807591	0.218574371049415	0.45473537635737	-6.12068000490051
RNA5SP494	-0.654236293415356	-0.132748257326924	-1.54284979969196	0.218583694663787	0.45473537635737	-6.12072652419377
CHPF	-0.160378885590172	5.10219123840267	-1.54253034503982	0.218656857929235	0.454840595494158	-6.12109148460632
CAVIN4	-0.0955009970441592	1.81866146790233	-1.54228829596128	0.218712311273915	0.454894108996365	-6.1213680071596
ENAH	-0.0770816729151802	6.91953245826949	-1.54222086986908	0.218727761317499	0.454894108996365	-6.12144503538947
ATF4	-0.142329803391711	6.4638356543904	-1.54184462514981	0.218813996226037	0.455026461792641	-6.12187485366767
MIR762HG	0.247799794777019	0.740537778451656	1.54167967454778	0.218851814522206	0.455055325964805	-6.12206328766447
KRTAP5-AS1	-0.27442657658917	4.46987183082811	-1.54158697831902	0.21887307018051	0.455055325964805	-6.12216917964648
LINC01415	-0.329018135616937	0.486741071270345	-1.54120271374983	0.218961207965553	0.455191576959875	-6.12260813798442
COLEC12	0.318729337883487	3.64471328021957	1.54084793927365	0.219042616323102	0.455313811675747	-6.12301339713676
CABCOCO1	-0.532697156308873	0.592868553112803	-1.5405908745411	0.219101624492421	0.45534289999134	-6.12330703536621
RIOK2	-0.124914553517314	2.90558761122829	-1.54058996893192	0.219101832402229	0.45534289999134	-6.12330806980915
MRPL44	0.108846503923786	3.33963982907201	1.5403624224813	0.219154079402105	0.455378578493254	-6.12356798514709
ARRDC1-AS1	0.139588265370339	2.99461061466265	1.54031823896395	0.219164225978579	0.455378578493254	-6.1236184533119
PSMB5	0.628540426717123	4.91152891656708	1.54012035082645	0.219209676570847	0.455426025666329	-6.12384448684371
FKBP9P1	-0.148528799654659	1.49376564788906	-1.53959599491674	0.219330159793732	0.455629333394489	-6.1244434043067
CCDC189	0.530283044017496	1.18772479801293	1.53928575993613	0.219401477912248	0.455730475729432	-6.12479774198129
ZNF317	-0.133499321919957	4.13458591631622	-1.53829011861482	0.219630532287349	0.456080259467481	-6.1259348641056
AL117335.1	0.226631853713923	2.37226094167914	1.53823272732714	0.219643743568475	0.456080259467481	-6.1260004079754
CACNA2D1	-0.0819662773282461	6.71319058555735	-1.53821064448323	0.219648827197371	0.456080259467481	-6.12602562766545
AP001360.2	-0.894549691053198	0.98404742191674	-1.53806480623809	0.219682403452342	0.456080259467481	-6.12619218098013
AC009090.6	0.339313193192931	1.31209796956754	1.53806172733847	0.2196831123664	0.456080259467481	-6.12619569719022
MINDY2	0.428040355372286	5.87002323479532	1.53762080814895	0.219784659595843	0.456201998189811	-6.12669923330919
VWC2L	0.0708626522406015	2.44281422774598	1.53761039427702	0.219787058617417	0.456201998189811	-6.12671112588885
CDKN2B-AS1	-0.982360702822406	0.768005269562104	-1.53749677490272	0.219813234740646	0.456205756527347	-6.12684087789658
NCKIPSD	0.204130656447181	5.43598584942873	1.53726821282385	0.219865902235991	0.456205756527347	-6.1271018895834
CMTM3	-0.185762111726899	1.47056318719815	-1.53724157354647	0.219872041619069	0.456205756527347	-6.12713231060534
HADHB	-0.168684511214872	5.07406425793178	-1.5372092763677	0.219879485194877	0.456205756527347	-6.12716919264464
OBSL1	0.0822120565249653	6.02042507843291	1.53707131272934	0.219911284983711	0.456224730297926	-6.12732674033049
AC084824.3	0.704686048040788	-0.202996215388827	1.53683708852499	0.219965283822816	0.456280536315906	-6.12759420887183
PTPRG	0.0929752533969346	6.2202959514716	1.53675808779118	0.219983500203155	0.456280536315906	-6.12768442135288
SOCS4	-0.106477960630429	4.16490997489712	-1.53659094414819	0.220022046473465	0.456282945960853	-6.12787528406477
AC016705.2	-0.161914225652713	2.99993597978283	-1.53655655747673	0.220029977566086	0.456282945960853	-6.12791455017339
PSMD8	0.117343138146826	5.79675014231838	1.53613005668962	0.220128373680112	0.456396622237062	-6.12840156203843
ARMCX5	0.342785288136928	3.03697506134114	1.53612248152618	0.220130121749359	0.456396622237062	-6.12841021180033
KLKB1	-0.322890010708702	0.609437861333611	-1.53598045753602	0.220162898487709	0.456417587991094	-6.12857238207295
ERAP1	0.560063382836641	4.21563269712341	1.535878900539	0.220186339413954	0.456419197438827	-6.12868834392375
ARL5B	-0.26011914451474	3.52318284783682	-1.53572514054566	0.220221834815757	0.456445791428542	-6.12886391144676
MB21D2	0.166155367972604	2.70878839415186	1.53542399622637	0.220291372006613	0.45652245203722	-6.12920776028009
HIF1AN	-0.0729443876153999	5.69441391711467	-1.535333377918	0.220312301385967	0.45652245203722	-6.12931122730853
USO1	0.267367378066266	5.56869675333515	1.53522345311231	0.220337692762025	0.45652245203722	-6.12943673727692
DGCR8	-0.117663787255765	4.68681769004909	-1.53513945472754	0.220357097596493	0.45652245203722	-6.12953264422041
BRPF1	0.152830320568088	3.97435573659186	1.53507421658131	0.220372169840789	0.45652245203722	-6.12960713081353
CCT6P1	-0.0934327490096238	1.22044847491528	-1.5347003783024	0.220458561107447	0.456654443898556	-6.13003395847985
KY	0.0756677349159909	3.30391743486068	1.53402558682155	0.220614594586351	0.456890514667409	-6.13080436498433
DGKZ	-0.0753394957311873	8.51259443733375	-1.53401127743489	0.220617904688941	0.456890514667409	-6.13082070149209
FGF11	-0.0716705380916627	0.416207052365244	-1.53373810462393	0.220681106535107	0.45693975559724	-6.13113256933732
DAAM2	-0.27077185316348	7.31005709587761	-1.53364548807969	0.220702539008419	0.45693975559724	-6.13123830347711
FLT4	-0.278667434794663	1.19316999338897	-1.53359113791914	0.220715117289167	0.45693975559724	-6.13130035106405
YTHDC2	-0.172965749236781	5.51775834274399	-1.53339502388715	0.220760510585746	0.45693975559724	-6.13152423776706
AC021766.1	0.61936637613607	-0.118963396032288	1.53339275162841	0.220761036591411	0.45693975559724	-6.13152683179054
CCDC61	0.276323732793848	3.61785648992332	1.53331765890838	0.220778420595319	0.45693975559724	-6.13161255779545
AL136298.3	0.20629434570888	0.823827979016503	1.53321883219116	0.220801301322008	0.45693975559724	-6.13172537778009
SLC44A5	-0.164934527095329	2.94564554427444	-1.53312423626053	0.220823204959397	0.45693975559724	-6.13183336707147
TRAPPC11	0.0769588952806473	5.05056953289099	1.53291840333599	0.220870873704518	0.456991436829507	-6.13206833995739
TFE3	0.0781664916129579	5.55608319788958	1.53270170234223	0.220921071585059	0.457048339796581	-6.13231571524024
AC124290.1	0.73738454923511	1.52586444461779	1.5323673530332	0.220998546771362	0.457121815747433	-6.13269738348555
SIPA1L2	-0.111223175545113	6.22462694678203	-1.53235251292826	0.221001986201063	0.457121815747433	-6.13271432360044
VASH2	-0.114702019795766	0.848949687125925	-1.53212952834766	0.221053673487806	0.457169214613307	-6.13296886004433
SLC4A1AP	-0.158169736050331	5.66686684952779	-1.53205778825919	0.221070305487356	0.457169214613307	-6.1330507502176
WNK1	-0.0719026797758922	8.4678768919771	-1.53191681467484	0.221102992366568	0.457189861410611	-6.13321166792127
AC012309.1	-0.630096645509938	-0.0934761165790549	-1.53180084499245	0.221129885685078	0.457198525454426	-6.13334404291777
LINC02669	0.287610719746184	2.56796117768744	1.53130130923122	0.221245768846102	0.457391160355487	-6.13391422959551
CRACR2A	-0.395492241752471	1.23836400339941	-1.53102920058088	0.221308921109835	0.457474753983767	-6.13422481353911
AP002478.2	0.404858778974698	0.133150827758449	1.53083844659007	0.22135320399105	0.457519328951223	-6.13444253536786
OPRK1	0.264617962000753	2.48711544863934	1.53069202428638	0.221387202019033	0.457542638983918	-6.13460965578647
YTHDC1	0.130171970650556	6.71059002104959	1.53050157212067	0.221431431983	0.457587088483699	-6.13482702705152
LGR4	0.0703800070609102	4.02698214953014	1.52997289184511	0.221554261706823	0.457771724404803	-6.13543041462598
SNORD116-26	-0.572475643451302	0.684672083701431	-1.52991525255421	0.221567657717731	0.457771724404803	-6.13549619726614
AP006222.1	-0.0714540259938414	2.05121126072866	-1.52982354006152	0.221588974550502	0.457771724404803	-6.13560086636093
ANO3	-0.25713017284911	4.82163689568801	-1.52945650978297	0.221674306309468	0.457901033999391	-6.13601974051504
MAML2	-0.0691474652290704	3.87848457181136	-1.52924855119859	0.221722671100761	0.457913411116303	-6.13625706803772
AURKA	0.385691277821231	0.0692535026610782	1.52923520360459	0.221725775737167	0.457913411116303	-6.13627230050408
ZNF236-DT	-0.392024520622792	0.138170684466633	-1.52876904363624	0.221834233974228	0.458090422864335	-6.13680427830126
TANGO2	0.236794554134507	4.49396751508128	1.52855409780104	0.221884263543381	0.458138764615987	-6.13704956566727
CCDC162P	-0.426058228344589	0.76059407128977	-1.52847299488791	0.221903143810921	0.458138764615987	-6.13714211583439
OTOF	0.153011743767969	2.06345260011982	1.52780139852015	0.222059555095854	0.458414692006183	-6.1379084802987
AC022382.2	0.135316036425629	-0.0309351335523343	1.52766542843231	0.222091236531919	0.458433099762175	-6.13806363167718
GTF2A1	-0.102857574151768	5.7265970283474	-1.52695500207365	0.222256848606116	0.458696650560582	-6.13887424887428
AC111006.1	-0.408957844673799	0.312641397127361	-1.52692231842778	0.222264470958892	0.458696650560582	-6.13891154069598
COTL1	0.417870134369673	5.07591460379322	1.52681571857753	0.222289333753127	0.458700953286245	-6.13903316969594
MTERF3	-0.372506879153538	1.93752298825816	-1.52636963330274	0.222393409440825	0.458836482131348	-6.1395421350892
SLC25A36	-0.0877675154383244	5.6627662850438	-1.5263389028599	0.222400581094651	0.458836482131348	-6.13957719658151
NDUFAF8	0.151931990397749	3.76923735358661	1.52607834739628	0.222461397877605	0.458881783133975	-6.13987447021167
KMT2B	0.083141786031006	5.68760257042082	1.52595531948785	0.222490120408774	0.458881783133975	-6.14001483324911
TMEM150A	0.384844726124352	1.48699433502472	1.52595198339816	0.222490899320694	0.458881783133975	-6.14001863938684
ZFPM2	0.174379981206338	5.27052597572259	1.52571261882171	0.22254679408537	0.458899851892071	-6.14029172710686
WBP2	0.127055225331937	7.55218353841238	1.52564036686115	0.222563668888703	0.458899851892071	-6.14037415727025
ACTL10	-0.425795248938988	0.944188355326696	-1.52562172373562	0.222568023310649	0.458899851892071	-6.14039542658827
AP001273.1	0.352052659721381	0.890821756864844	1.52548518881058	0.222599916231966	0.45891862337012	-6.14055119368389
MROH7	-0.473669538250162	3.11572401011157	-1.5247703253392	0.222766981552375	0.459216037926269	-6.14136672242537
TEX15	-0.235612704094425	1.73690642160369	-1.52462892803785	0.222800042718251	0.459237181193465	-6.14152802502469
TMEM38B	0.119918885410221	2.04728826150679	1.5236199370486	0.22303611861699	0.459676732853233	-6.14267900049678
NR1I3	0.370262019570112	1.46237011403002	1.52345893732155	0.223073813435795	0.459707373615436	-6.14286264673489
PNPO	0.127555580660058	4.78480217549325	1.5232925131786	0.223112785608035	0.459710239551551	-6.14305247771334
TSPYL5	-0.149640299218301	5.34033733631976	-1.52306900869996	0.223165136234789	0.459710239551551	-6.14330741283319
NCAM1-AS1	0.353453385012638	3.42397090691512	1.5227982610817	0.223228570471759	0.459710239551551	-6.14361622812245
EIF3G	0.177994487918716	5.00455221957416	1.52278327890931	0.223232081264662	0.459710239551551	-6.14363331660754
AP003733.4	0.0911399369952535	1.17919820842306	1.52261957088336	0.223270447131362	0.459710239551551	-6.14382003856057
HIST1H4K	-0.141773169546438	3.21078099324911	-1.5225929897345	0.223276677249817	0.459710239551551	-6.14385035621323
ZNF114	-0.473381128902089	-0.465413561623685	-1.52255299128728	0.223286052488071	0.459710239551551	-6.14389597709791
PSMG2	0.19903150537978	2.73111052492999	1.52245372307146	0.223309321833805	0.459710239551551	-6.14400919840445
